id,pred_job,unix_time,date,job_id,geek_id
0,26,1685751593,2023-06-03,288782505,39766509
1,26,1685755255,2023-06-03,156240680,39766509
2,26,1685755255,2023-06-03,288397052,39766509
3,28,1685755255,2023-06-03,81443173,39766509
4,29,1685755255,2023-06-03,149977697,39766509
5,29,1685755255,2023-06-03,231542438,39766509
6,29,1685755255,2023-06-03,278619643,39766509
7,29,1685755255,2023-06-03,289113828,39766509
8,29,1685755255,2023-06-03,62158213,39766509
9,35,1685755255,2023-06-03,265758342,39766509
10,35,1685755255,2023-06-03,268619688,39766509
11,181,1685755255,2023-06-03,268336295,39766509
12,283,1685755255,2023-06-03,279896387,39766509
13,29,1685755261,2023-06-03,289035871,39766509
14,29,1685755283,2023-06-03,287431759,39766509
15,166,1685755288,2023-06-03,288694738,39766509
16,11,1685756873,2023-06-03,54746029,39766509
17,29,1685756873,2023-06-03,162392200,39766509
18,29,1685756873,2023-06-03,17994741,39766509
19,29,1685756873,2023-06-03,274097599,39766509
20,29,1685756873,2023-06-03,288064793,39766509
21,29,1685756873,2023-06-03,288629528,39766509
22,35,1685756873,2023-06-03,187350597,39766509
23,35,1685756873,2023-06-03,287769405,39766509
24,73,1685756873,2023-06-03,282168047,39766509
25,73,1685756873,2023-06-03,75437418,39766509
26,181,1685756873,2023-06-03,157509367,39766509
27,181,1685756873,2023-06-03,285714766,39766509
28,268,1685756873,2023-06-03,283442851,39766509
29,29,1685756876,2023-06-03,287431759,39766509
30,29,1685756939,2023-06-03,199457543,39766509
31,1,1685771124,2023-06-03,285175155,39766509
32,26,1685771124,2023-06-03,162069940,39766509
33,26,1685771124,2023-06-03,233277176,39766509
34,28,1685771124,2023-06-03,288839229,39766509
35,29,1685771124,2023-06-03,126040532,39766509
36,29,1685771124,2023-06-03,149977697,39766509
37,29,1685771124,2023-06-03,240325751,39766509
38,29,1685771124,2023-06-03,263961168,39766509
39,29,1685771124,2023-06-03,264843799,39766509
40,29,1685771124,2023-06-03,270676257,39766509
41,29,1685771124,2023-06-03,276381912,39766509
42,29,1685771124,2023-06-03,278523288,39766509
43,29,1685771124,2023-06-03,289125387,39766509
44,29,1685771124,2023-06-03,62158213,39766509
45,35,1685771124,2023-06-03,235254943,39766509
