id,pred_job,unix_time,date,job_id,geek_id
0,29,1685769612,2023-06-03,240252560,41867728
1,79,1685769665,2023-06-03,232227975,41867728
2,1,1685769675,2023-06-03,260677250,41867728
3,166,1685769701,2023-06-03,282027489,41867728
4,87,1685769734,2023-06-03,266242614,41867728
5,26,1685769745,2023-06-03,286772676,41867728
6,13,1685769828,2023-06-03,287696930,41867728
7,268,1685769855,2023-06-03,231762140,41867728
8,313,1685769888,2023-06-03,236394590,41867728
9,331,1685769943,2023-06-03,287592378,41867728
10,26,1685769963,2023-06-03,221484855,41867728
11,29,1685770002,2023-06-03,289034037,41867728
12,129,1685770008,2023-06-03,289073476,41867728
13,166,1685770025,2023-06-03,286914903,41867728
14,347,1685770065,2023-06-03,282343410,41867728
15,71,1685770088,2023-06-03,191771483,41867728
16,268,1685770101,2023-06-03,286022527,41867728
17,58,1685770138,2023-06-03,281041411,41867728
18,71,1685770147,2023-06-03,289066584,41867728
19,73,1685770161,2023-06-03,286162357,41867728
20,281,1685770213,2023-06-03,252792171,41867728
21,34,1685770243,2023-06-03,267690255,41867728
22,94,1685770350,2023-06-03,279242166,41867728
23,73,1685770365,2023-06-03,281154168,41867728
24,71,1685770379,2023-06-03,276468925,41867728
25,29,1685776488,2023-06-03,240252560,41867728
26,29,1685776502,2023-06-03,265838441,41867728
27,29,1685776565,2023-06-03,167524958,41867728
28,283,1685776583,2023-06-03,276260684,41867728
29,1,1685776650,2023-06-03,274719591,41867728
30,29,1685793839,2023-06-03,268089436,41867728
