id,pred_job,unix_time,date,job_id,geek_id
0,1,1685798988,2023-06-03,289103240,53020881
1,13,1685798988,2023-06-03,244468693,53020881
2,26,1685798988,2023-06-03,279122461,53020881
3,26,1685798988,2023-06-03,288673710,53020881
4,26,1685798988,2023-06-03,99483959,53020881
5,29,1685798988,2023-06-03,145643895,53020881
6,29,1685798988,2023-06-03,287651571,53020881
7,29,1685798988,2023-06-03,288763659,53020881
8,35,1685798988,2023-06-03,78910523,53020881
9,73,1685798988,2023-06-03,194570467,53020881
10,166,1685798988,2023-06-03,287702662,53020881
11,181,1685798988,2023-06-03,233050883,53020881
12,181,1685798988,2023-06-03,287482326,53020881
13,228,1685798988,2023-06-03,49648904,53020881
14,166,1685798997,2023-06-03,288813038,53020881
15,281,1685799037,2023-06-03,104661652,53020881
16,29,1685799071,2023-06-03,288257673,53020881
17,1,1685799075,2023-06-03,28613059,53020881
18,13,1685799075,2023-06-03,244468693,53020881
19,26,1685799075,2023-06-03,233731496,53020881
20,26,1685799075,2023-06-03,285697607,53020881
21,71,1685799075,2023-06-03,276205782,53020881
22,73,1685799075,2023-06-03,214858291,53020881
23,129,1685799075,2023-06-03,286951505,53020881
24,142,1685799075,2023-06-03,284490080,53020881
25,181,1685799075,2023-06-03,235802883,53020881
26,181,1685799075,2023-06-03,288214810,53020881
27,268,1685799075,2023-06-03,240512631,53020881
28,283,1685799075,2023-06-03,265222790,53020881
29,448,1685799075,2023-06-03,205852963,53020881
30,26,1685799086,2023-06-03,223060089,53020881
31,169,1685799134,2023-06-03,284053440,53020881
32,326,1685799170,2023-06-03,272815156,53020881
33,29,1685799199,2023-06-03,280392531,53020881
34,166,1685799205,2023-06-03,284314589,53020881
35,13,1685799211,2023-06-03,244468693,53020881
36,26,1685799211,2023-06-03,247149041,53020881
37,29,1685799211,2023-06-03,268196766,53020881
38,29,1685799211,2023-06-03,280439994,53020881
39,29,1685799211,2023-06-03,282800235,53020881
40,81,1685799211,2023-06-03,143332041,53020881
41,122,1685799211,2023-06-03,162158877,53020881
42,142,1685799211,2023-06-03,280039152,53020881
43,166,1685799211,2023-06-03,275484436,53020881
44,266,1685799211,2023-06-03,287995364,53020881
45,289,1685799211,2023-06-03,286768629,53020881
46,488,1685799211,2023-06-03,220138818,53020881
47,29,1685834716,2023-06-04,288271471,53020881
48,28,1685834724,2023-06-04,288428243,53020881
49,11,1685834756,2023-06-04,288624710,53020881
50,29,1685834928,2023-06-04,288763659,53020881
51,29,1685834950,2023-06-04,288257673,53020881
52,29,1685834955,2023-06-04,289022160,53020881
53,419,1685835012,2023-06-04,267293934,53020881
54,28,1685835022,2023-06-04,259578320,53020881
55,29,1685835028,2023-06-04,271052788,53020881
56,7,1685835044,2023-06-04,264278705,53020881
57,12,1685835132,2023-06-04,283494590,53020881
58,209,1685835144,2023-06-04,157759148,53020881
59,281,1685835167,2023-06-04,276408245,53020881
60,209,1685835191,2023-06-04,157759148,53020881
61,167,1685835200,2023-06-04,288661858,53020881
62,66,1685835204,2023-06-04,196493932,53020881
63,169,1685835215,2023-06-04,284053440,53020881
64,29,1685835239,2023-06-04,274524512,53020881
65,26,1685835250,2023-06-04,253380822,53020881
66,29,1685835260,2023-06-04,289117207,53020881
67,35,1685835293,2023-06-04,268713791,53020881
68,34,1685835308,2023-06-04,252497890,53020881
69,29,1685835340,2023-06-04,287330668,53020881
70,29,1685835349,2023-06-04,282228096,53020881
71,28,1685835387,2023-06-04,284229901,53020881
72,26,1685835411,2023-06-04,262062069,53020881
