id,pred_job,unix_time,date,job_id,geek_id
0,1,1685801039,2023-06-03,253523007,51998892
1,11,1685801039,2023-06-03,273155741,51998892
2,29,1685801039,2023-06-03,269687511,51998892
3,29,1685801039,2023-06-03,286971842,51998892
4,35,1685801039,2023-06-03,77776064,51998892
5,58,1685801039,2023-06-03,169249036,51998892
6,123,1685801039,2023-06-03,205160291,51998892
7,163,1685801039,2023-06-03,183957935,51998892
8,181,1685801039,2023-06-03,274215757,51998892
9,281,1685801039,2023-06-03,112514193,51998892
10,281,1685801039,2023-06-03,287295238,51998892
11,283,1685801039,2023-06-03,172803064,51998892
12,331,1685801039,2023-06-03,287545559,51998892
13,347,1685801054,2023-06-03,253500595,51998892
14,1,1685877444,2023-06-04,279573913,51998892
15,1,1685877444,2023-06-04,288610799,51998892
16,23,1685877444,2023-06-04,287661571,51998892
17,29,1685877444,2023-06-04,281664277,51998892
18,35,1685877444,2023-06-04,286123548,51998892
19,87,1685877444,2023-06-04,241997469,51998892
20,135,1685877444,2023-06-04,283438104,51998892
21,155,1685877444,2023-06-04,285749579,51998892
22,165,1685877444,2023-06-04,273118281,51998892
23,181,1685877444,2023-06-04,231350794,51998892
24,181,1685877444,2023-06-04,277119770,51998892
25,181,1685877444,2023-06-04,286043987,51998892
26,192,1685877444,2023-06-04,280037899,51998892
27,217,1685877444,2023-06-04,285145129,51998892
28,281,1685877444,2023-06-04,279399023,51998892
29,347,1685877444,2023-06-04,284467677,51998892
30,347,1685877444,2023-06-04,289018298,51998892
31,463,1685877458,2023-06-04,272489712,51998892
32,1,1685877537,2023-06-04,282061109,51998892
33,11,1685888891,2023-06-04,283799331,51998892
34,28,1685888891,2023-06-04,287544574,51998892
35,29,1685888891,2023-06-04,260128753,51998892
36,29,1685888891,2023-06-04,287689453,51998892
37,29,1685888891,2023-06-04,46591433,51998892
38,35,1685888891,2023-06-04,216032622,51998892
39,43,1685888891,2023-06-04,264712866,51998892
40,43,1685888891,2023-06-04,269013122,51998892
41,73,1685888891,2023-06-04,277439137,51998892
42,105,1685888891,2023-06-04,200541190,51998892
43,181,1685888891,2023-06-04,198705831,51998892
44,192,1685888891,2023-06-04,287263533,51998892
45,234,1685888891,2023-06-04,187174524,51998892
46,283,1685888891,2023-06-04,287255646,51998892
47,347,1685888891,2023-06-04,257124244,51998892
48,467,1685888891,2023-06-04,282336548,51998892
49,3,1685890667,2023-06-04,260466241,51998892
50,23,1685890667,2023-06-04,287661571,51998892
51,29,1685890667,2023-06-04,110228926,51998892
52,29,1685890667,2023-06-04,287689453,51998892
53,35,1685890667,2023-06-04,243396804,51998892
54,35,1685890667,2023-06-04,285226383,51998892
55,35,1685890667,2023-06-04,287579266,51998892
56,35,1685890667,2023-06-04,287673082,51998892
57,73,1685890667,2023-06-04,280658857,51998892
58,192,1685890667,2023-06-04,242031774,51998892
59,206,1685890667,2023-06-04,205769206,51998892
60,209,1685890667,2023-06-04,229488361,51998892
61,238,1685890667,2023-06-04,288316236,51998892
62,259,1685890667,2023-06-04,284991101,51998892
63,266,1685890667,2023-06-04,209463133,51998892
64,493,1685890667,2023-06-04,225321478,51998892
65,1,1685891155,2023-06-04,287261070,51998892
66,33,1685891155,2023-06-04,200019177,51998892
67,35,1685891155,2023-06-04,274622684,51998892
68,135,1685891155,2023-06-04,283438104,51998892
69,209,1685891155,2023-06-04,272763012,51998892
70,215,1685891155,2023-06-04,285200966,51998892
71,217,1685891155,2023-06-04,273038318,51998892
72,238,1685891155,2023-06-04,287185061,51998892
73,347,1685891155,2023-06-04,284467677,51998892
74,414,1685891155,2023-06-04,199031427,51998892
75,451,1685891155,2023-06-04,108928992,51998892
76,402,1685891167,2023-06-04,284204868,51998892
77,1,1685892829,2023-06-04,279573913,51998892
78,5,1685892829,2023-06-04,276639950,51998892
79,11,1685892829,2023-06-04,283799331,51998892
80,29,1685892829,2023-06-04,17546057,51998892
81,29,1685892829,2023-06-04,210343474,51998892
82,29,1685892829,2023-06-04,275048209,51998892
83,29,1685892829,2023-06-04,60858039,51998892
84,35,1685892829,2023-06-04,280253315,51998892
85,35,1685892829,2023-06-04,288416450,51998892
86,43,1685892829,2023-06-04,284354358,51998892
87,105,1685892829,2023-06-04,255332265,51998892
88,192,1685892829,2023-06-04,270373702,51998892
89,192,1685892829,2023-06-04,288167987,51998892
90,281,1685892829,2023-06-04,281750984,51998892
91,283,1685892829,2023-06-04,284688388,51998892
92,328,1685892829,2023-06-04,128453036,51998892
93,451,1685892829,2023-06-04,243045883,51998892
94,122,1685892837,2023-06-04,288762402,51998892
95,43,1685892894,2023-06-04,285100488,51998892
96,5,1685892898,2023-06-04,286065522,51998892
97,43,1685892898,2023-06-04,287039870,51998892
98,192,1685892898,2023-06-04,198816117,51998892
99,206,1685892898,2023-06-04,205769206,51998892
100,283,1685892898,2023-06-04,196446359,51998892
101,283,1685892898,2023-06-04,262013881,51998892
102,283,1685892898,2023-06-04,288588635,51998892
103,347,1685892898,2023-06-04,218229585,51998892
104,488,1685892898,2023-06-04,276963269,51998892
105,1,1685893934,2023-06-04,153991204,51998892
106,5,1685893934,2023-06-04,280530253,51998892
107,35,1685893934,2023-06-04,77813617,51998892
108,73,1685893934,2023-06-04,277658278,51998892
109,155,1685893934,2023-06-04,286945481,51998892
110,206,1685893934,2023-06-04,284637855,51998892
111,209,1685893934,2023-06-04,242732782,51998892
112,388,1685893934,2023-06-04,167284866,51998892
113,451,1685893934,2023-06-04,263968430,51998892
