id,pred_job,unix_time,date,job_id,geek_id
0,26,1685755899,2023-06-03,253608776,512934253
1,26,1685755899,2023-06-03,256775731,512934253
2,29,1685755899,2023-06-03,190309335,512934253
3,29,1685755899,2023-06-03,211508405,512934253
4,29,1685755899,2023-06-03,261821856,512934253
5,29,1685755899,2023-06-03,64034493,512934253
6,488,1685755899,2023-06-03,221968424,512934253
7,29,1685758626,2023-06-03,130032377,512934253
8,29,1685758626,2023-06-03,211508405,512934253
9,29,1685758626,2023-06-03,221896104,512934253
10,29,1685758626,2023-06-03,238902078,512934253
11,29,1685758626,2023-06-03,249479284,512934253
12,29,1685758626,2023-06-03,288140172,512934253
13,79,1685758626,2023-06-03,258267052,512934253
14,181,1685758626,2023-06-03,288953270,512934253
15,1,1685763126,2023-06-03,259998722,512934253
16,29,1685763126,2023-06-03,190309335,512934253
17,29,1685763126,2023-06-03,244793599,512934253
18,29,1685763126,2023-06-03,288700129,512934253
19,35,1685763126,2023-06-03,214443756,512934253
20,73,1685763126,2023-06-03,288892249,512934253
21,81,1685763126,2023-06-03,121552542,512934253
22,155,1685763126,2023-06-03,245977818,512934253
23,283,1685763126,2023-06-03,286191539,512934253
24,283,1685763126,2023-06-03,287227949,512934253
25,283,1685763126,2023-06-03,288007653,512934253
26,13,1685763136,2023-06-03,288287107,512934253
27,310,1685763209,2023-06-03,238425563,512934253
28,169,1685763529,2023-06-03,287666001,512934253
29,91,1685763549,2023-06-03,287815883,512934253
30,218,1685764801,2023-06-03,205687123,512934253
31,218,1685764801,2023-06-03,232450764,512934253
32,218,1685764801,2023-06-03,70257628,512934253
33,277,1685764801,2023-06-03,225669347,512934253
34,343,1685764801,2023-06-03,277164861,512934253
35,343,1685764801,2023-06-03,280744261,512934253
36,399,1685764801,2023-06-03,253515239,512934253
37,489,1685764801,2023-06-03,275105676,512934253
38,496,1685764801,2023-06-03,129830634,512934253
39,496,1685764801,2023-06-03,210320492,512934253
40,496,1685764870,2023-06-03,188138034,512934253
41,108,1685764878,2023-06-03,66876784,512934253
42,218,1685764878,2023-06-03,127670941,512934253
43,218,1685764878,2023-06-03,143893684,512934253
44,218,1685764878,2023-06-03,225319304,512934253
45,218,1685764878,2023-06-03,227359853,512934253
46,218,1685764878,2023-06-03,280090279,512934253
47,218,1685764878,2023-06-03,81803133,512934253
48,244,1685764878,2023-06-03,287092965,512934253
49,274,1685764878,2023-06-03,242393428,512934253
50,277,1685764878,2023-06-03,90055655,512934253
51,324,1685764878,2023-06-03,280886632,512934253
52,346,1685764878,2023-06-03,286488957,512934253
