id,pred_job,unix_time,date,job_id,geek_id
0,58,1685793553,2023-06-03,281959372,50428555
1,87,1685793553,2023-06-03,265170240,50428555
2,155,1685793553,2023-06-03,273959535,50428555
3,192,1685793553,2023-06-03,247301819,50428555
4,192,1685793553,2023-06-03,283257922,50428555
5,215,1685793553,2023-06-03,287076609,50428555
6,234,1685793553,2023-06-03,269923342,50428555
7,234,1685793553,2023-06-03,277824214,50428555
8,345,1685793553,2023-06-03,222982969,50428555
9,347,1685793553,2023-06-03,252157808,50428555
10,347,1685793553,2023-06-03,282910008,50428555
11,451,1685793553,2023-06-03,283360561,50428555
12,35,1685793574,2023-06-03,213290644,50428555
13,23,1685793671,2023-06-03,235659937,50428555
14,29,1685793671,2023-06-03,284527504,50428555
15,35,1685793671,2023-06-03,286448659,50428555
16,71,1685793671,2023-06-03,286157026,50428555
17,94,1685793671,2023-06-03,282198487,50428555
18,206,1685793671,2023-06-03,223925083,50428555
19,217,1685793671,2023-06-03,262645212,50428555
20,238,1685793671,2023-06-03,283936795,50428555
21,259,1685793671,2023-06-03,251715407,50428555
22,345,1685793671,2023-06-03,284066778,50428555
23,347,1685793671,2023-06-03,277761723,50428555
24,414,1685793671,2023-06-03,278693982,50428555
25,451,1685793671,2023-06-03,272883016,50428555
26,451,1685793671,2023-06-03,284221276,50428555
27,451,1685793671,2023-06-03,286924980,50428555
28,451,1685793674,2023-06-03,261487677,50428555
29,105,1685793713,2023-06-03,278395609,50428555
30,451,1685793750,2023-06-03,210240931,50428555
31,206,1685793765,2023-06-03,283427033,50428555
32,451,1685793811,2023-06-03,284150535,50428555
33,217,1685793906,2023-06-03,268073038,50428555
