id,pred_job,unix_time,date,job_id,geek_id
0,108,1685859682,2023-06-04,266678619,67949541
1,284,1685859682,2023-06-04,255051652,67949541
2,496,1685859682,2023-06-04,269729143,67949541
3,496,1685859682,2023-06-04,284175267,67949541
4,499,1685859682,2023-06-04,230531154,67949541
5,499,1685859682,2023-06-04,263910381,67949541
6,499,1685859682,2023-06-04,277296299,67949541
7,366,1685859687,2023-06-04,211606564,67949541
8,81,1685859754,2023-06-04,288215670,67949541
9,107,1685859754,2023-06-04,288624988,67949541
10,150,1685859754,2023-06-04,288893094,67949541
11,356,1685859754,2023-06-04,278575602,67949541
12,356,1685859754,2023-06-04,287045550,67949541
13,496,1685859754,2023-06-04,167036794,67949541
14,496,1685859754,2023-06-04,286384317,67949541
15,499,1685859754,2023-06-04,230531154,67949541
16,499,1685859754,2023-06-04,267532246,67949541
17,499,1685859754,2023-06-04,285315967,67949541
18,499,1685859754,2023-06-04,288898078,67949541
19,117,1685859757,2023-06-04,166534229,67949541
20,150,1685859809,2023-06-04,288554178,67949541
21,107,1685859951,2023-06-04,288624988,67949541
22,150,1685859951,2023-06-04,288049638,67949541
23,355,1685859951,2023-06-04,145155067,67949541
24,356,1685859951,2023-06-04,196122791,67949541
25,356,1685859951,2023-06-04,287086736,67949541
26,385,1685859951,2023-06-04,278508170,67949541
27,389,1685859951,2023-06-04,287574483,67949541
28,496,1685859951,2023-06-04,98050684,67949541
29,499,1685859951,2023-06-04,114194053,67949541
30,499,1685859951,2023-06-04,167647111,67949541
31,499,1685859951,2023-06-04,277130922,67949541
32,499,1685860001,2023-06-04,123198770,67949541
33,108,1685860011,2023-06-04,263016048,67949541
34,150,1685860011,2023-06-04,90876300,67949541
35,236,1685860011,2023-06-04,269598100,67949541
36,260,1685860011,2023-06-04,255589022,67949541
37,355,1685860011,2023-06-04,271468856,67949541
38,356,1685860011,2023-06-04,287045550,67949541
39,496,1685860011,2023-06-04,288282708,67949541
40,499,1685860011,2023-06-04,202346419,67949541
41,499,1685860011,2023-06-04,242829833,67949541
42,499,1685860011,2023-06-04,265093406,67949541
43,496,1685860040,2023-06-04,181963657,67949541
44,499,1685860088,2023-06-04,259993839,67949541
