id,pred_job,unix_time,date,job_id,geek_id
0,331,1685872787,2023-06-04,288869516,45163031
1,331,1685872812,2023-06-04,274153825,45163031
2,26,1685872823,2023-06-04,271659769,45163031
3,181,1685872841,2023-06-04,282960743,45163031
4,29,1685872876,2023-06-04,288594954,45163031
5,29,1685872885,2023-06-04,242989434,45163031
6,283,1685872903,2023-06-04,276892028,45163031
7,29,1685872905,2023-06-04,288688321,45163031
8,58,1685872913,2023-06-04,259656577,45163031
9,58,1685872913,2023-06-04,259656577,45163031
10,58,1685872913,2023-06-04,259656577,45163031
11,58,1685872913,2023-06-04,259656577,45163031
12,29,1685872917,2023-06-04,272059775,45163031
13,154,1685872936,2023-06-04,277626365,45163031
14,29,1685872961,2023-06-04,219462067,45163031
15,29,1685872973,2023-06-04,197756743,45163031
16,29,1685872980,2023-06-04,289080380,45163031
17,29,1685872998,2023-06-04,258381444,45163031
18,29,1685873006,2023-06-04,254792799,45163031
19,29,1685873011,2023-06-04,196719248,45163031
20,29,1685873015,2023-06-04,268955709,45163031
21,29,1685873085,2023-06-04,288588106,45163031
22,29,1685873111,2023-06-04,273554374,45163031
23,29,1685873118,2023-06-04,234891157,45163031
24,29,1685873127,2023-06-04,279975784,45163031
25,29,1685873146,2023-06-04,289022040,45163031
26,29,1685873171,2023-06-04,239220714,45163031
27,29,1685873183,2023-06-04,261117437,45163031
28,29,1685873218,2023-06-04,285390265,45163031
29,29,1685873257,2023-06-04,244450141,45163031
30,29,1685873271,2023-06-04,242035980,45163031
31,29,1685873277,2023-06-04,96670998,45163031
32,283,1685873289,2023-06-04,285828884,45163031
33,155,1685873318,2023-06-04,281969031,45163031
34,29,1685873338,2023-06-04,283176051,45163031
35,29,1685873348,2023-06-04,287705053,45163031
36,451,1685873367,2023-06-04,279166421,45163031
37,5,1685873392,2023-06-04,287674714,45163031
38,5,1685873392,2023-06-04,287674714,45163031
39,5,1685873392,2023-06-04,287674714,45163031
40,29,1685873416,2023-06-04,280924306,45163031
41,29,1685873445,2023-06-04,288622213,45163031
42,29,1685873453,2023-06-04,268009115,45163031
43,5,1685873464,2023-06-04,216006064,45163031
44,29,1685873488,2023-06-04,269601826,45163031
45,29,1685873515,2023-06-04,289196492,45163031
46,26,1685873517,2023-06-04,238235757,45163031
47,29,1685873539,2023-06-04,285834476,45163031
48,29,1685873572,2023-06-04,260601388,45163031
49,29,1685873598,2023-06-04,169597437,45163031
50,35,1685873618,2023-06-04,251333669,45163031
51,35,1685873618,2023-06-04,251333669,45163031
52,29,1685873653,2023-06-04,251805703,45163031
53,35,1685873705,2023-06-04,257491383,45163031
54,29,1685873713,2023-06-04,285748415,45163031
55,35,1685873715,2023-06-04,54546785,45163031
56,5,1685942519,2023-06-04,272673476,45163031
57,29,1685949812,2023-06-04,288566742,45163031
58,29,1685951086,2023-06-04,170200049,45163031
