id,pred_job,unix_time,date,job_id,geek_id
0,1,1685721973,2023-06-03,271054245,37971277
1,35,1685721973,2023-06-03,275772832,37971277
2,35,1685721973,2023-06-03,287375779,37971277
3,181,1685721973,2023-06-03,246484405,37971277
4,283,1685721973,2023-06-03,287123597,37971277
5,7,1685774048,2023-06-03,261624727,37971277
6,29,1685774048,2023-06-03,219356373,37971277
7,29,1685774048,2023-06-03,248690974,37971277
8,29,1685774048,2023-06-03,283469980,37971277
9,29,1685774048,2023-06-03,287706620,37971277
10,266,1685774048,2023-06-03,275819654,37971277
11,283,1685774048,2023-06-03,288660083,37971277
12,488,1685774048,2023-06-03,282905307,37971277
13,3,1685774091,2023-06-03,259403764,37971277
14,29,1685774091,2023-06-03,287499327,37971277
15,35,1685774091,2023-06-03,273023002,37971277
16,64,1685774091,2023-06-03,188986107,37971277
17,129,1685774091,2023-06-03,285757302,37971277
18,234,1685774091,2023-06-03,281593225,37971277
19,347,1685774091,2023-06-03,186264283,37971277
20,29,1685774098,2023-06-03,288719454,37971277
21,35,1685774155,2023-06-03,288904002,37971277
22,29,1685786077,2023-06-03,289193200,37971277
23,1,1685786220,2023-06-03,242154185,37971277
24,29,1685793128,2023-06-03,276353244,37971277
25,29,1685793128,2023-06-03,284739715,37971277
26,29,1685793128,2023-06-03,287706620,37971277
27,35,1685793128,2023-06-03,273023002,37971277
28,181,1685793128,2023-06-03,287642024,37971277
29,357,1685793128,2023-06-03,281591930,37971277
30,451,1685793128,2023-06-03,280077895,37971277
31,488,1685793128,2023-06-03,280709955,37971277
32,283,1685793141,2023-06-03,228518080,37971277
33,5,1685803854,2023-06-03,284803396,37971277
34,11,1685803854,2023-06-03,285807111,37971277
35,29,1685803854,2023-06-03,278550979,37971277
36,29,1685803854,2023-06-03,284739715,37971277
37,29,1685803854,2023-06-03,288143386,37971277
38,234,1685803854,2023-06-03,216548585,37971277
39,266,1685803854,2023-06-03,288048464,37971277
40,451,1685803854,2023-06-03,280077895,37971277
