id,pred_job,unix_time,date,job_id,geek_id
0,43,1685871652,2023-06-04,276595808,26404126
1,73,1685871652,2023-06-04,282813654,26404126
2,164,1685871652,2023-06-04,284857723,26404126
3,185,1685871652,2023-06-04,187184217,26404126
4,264,1685871652,2023-06-04,287491597,26404126
5,278,1685871652,2023-06-04,281444824,26404126
6,312,1685871652,2023-06-04,284085536,26404126
7,325,1685871652,2023-06-04,283338340,26404126
8,340,1685871652,2023-06-04,282344777,26404126
9,353,1685871652,2023-06-04,285784955,26404126
10,373,1685871652,2023-06-04,226817715,26404126
11,440,1685871652,2023-06-04,277861177,26404126
12,479,1685871652,2023-06-04,281902388,26404126
13,408,1685871656,2023-06-04,249608068,26404126
14,317,1685871666,2023-06-04,271393960,26404126
15,114,1685871672,2023-06-04,269624300,26404126
16,248,1685871688,2023-06-04,113285980,26404126
17,474,1685871715,2023-06-04,198510450,26404126
18,157,1685871780,2023-06-04,289070900,26404126
19,16,1685871828,2023-06-04,13658598,26404126
20,16,1685871828,2023-06-04,162711183,26404126
21,29,1685871828,2023-06-04,287917083,26404126
22,39,1685871828,2023-06-04,225515091,26404126
23,84,1685871828,2023-06-04,284333464,26404126
24,317,1685871828,2023-06-04,287081201,26404126
25,443,1685871828,2023-06-04,235908190,26404126
26,450,1685871828,2023-06-04,281979188,26404126
27,479,1685871828,2023-06-04,286890571,26404126
28,495,1685871828,2023-06-04,287956009,26404126
29,39,1685871885,2023-06-04,281299118,26404126
30,8,1685871906,2023-06-04,265244153,26404126
31,39,1685871906,2023-06-04,225515091,26404126
32,43,1685871906,2023-06-04,284354358,26404126
33,86,1685871906,2023-06-04,279909929,26404126
34,110,1685871906,2023-06-04,283044851,26404126
35,141,1685871906,2023-06-04,287144542,26404126
36,142,1685871906,2023-06-04,287478456,26404126
37,183,1685871906,2023-06-04,249557080,26404126
38,196,1685871906,2023-06-04,273037249,26404126
39,213,1685871906,2023-06-04,235044473,26404126
40,248,1685871906,2023-06-04,19613649,26404126
41,278,1685871906,2023-06-04,281444824,26404126
42,317,1685871906,2023-06-04,287081201,26404126
43,325,1685871906,2023-06-04,270881066,26404126
44,375,1685871906,2023-06-04,271353519,26404126
45,408,1685871906,2023-06-04,287202948,26404126
46,16,1685872003,2023-06-04,184814319,26404126
47,114,1685872003,2023-06-04,165789080,26404126
48,145,1685872003,2023-06-04,82441289,26404126
49,272,1685872003,2023-06-04,190317906,26404126
50,342,1685872003,2023-06-04,282754679,26404126
51,467,1685872003,2023-06-04,146406532,26404126
52,467,1685872003,2023-06-04,282336548,26404126
53,479,1685872003,2023-06-04,186969901,26404126
54,479,1685872003,2023-06-04,289121751,26404126
55,267,1685872006,2023-06-04,277017808,26404126
56,43,1685872039,2023-06-04,285003346,26404126
57,353,1685872076,2023-06-04,270530072,26404126
58,1,1685872113,2023-06-04,288460679,26404126
59,141,1685872113,2023-06-04,62478868,26404126
60,143,1685872113,2023-06-04,281120994,26404126
61,167,1685872113,2023-06-04,287375873,26404126
62,264,1685872113,2023-06-04,286528404,26404126
63,267,1685872113,2023-06-04,67714726,26404126
64,292,1685872113,2023-06-04,268528561,26404126
65,382,1685872113,2023-06-04,283181377,26404126
66,421,1685872113,2023-06-04,224890376,26404126
67,43,1685872125,2023-06-04,259838659,26404126
68,443,1685872185,2023-06-04,245760445,26404126
69,8,1685872213,2023-06-04,275651585,26404126
70,36,1685872213,2023-06-04,277960552,26404126
71,43,1685872213,2023-06-04,158941314,26404126
72,76,1685872213,2023-06-04,282796577,26404126
73,76,1685872213,2023-06-04,283605430,26404126
74,91,1685872213,2023-06-04,236653680,26404126
75,133,1685872213,2023-06-04,286900230,26404126
76,168,1685872213,2023-06-04,264311549,26404126
77,223,1685872213,2023-06-04,17466850,26404126
78,246,1685872213,2023-06-04,284857403,26404126
79,292,1685872213,2023-06-04,268528561,26404126
80,76,1685872220,2023-06-04,240553960,26404126
