id,pred_job,unix_time,date,job_id,geek_id
0,1,1685889092,2023-06-04,284720903,552087891
1,29,1685889092,2023-06-04,123341885,552087891
2,29,1685889092,2023-06-04,146493082,552087891
3,29,1685889092,2023-06-04,210045614,552087891
4,29,1685889092,2023-06-04,218559381,552087891
5,29,1685889092,2023-06-04,288677197,552087891
6,35,1685889092,2023-06-04,227292979,552087891
7,73,1685889092,2023-06-04,202383233,552087891
8,155,1685889092,2023-06-04,172414338,552087891
9,181,1685889092,2023-06-04,282527014,552087891
10,206,1685889092,2023-06-04,218166950,552087891
11,266,1685889092,2023-06-04,286741442,552087891
12,347,1685889092,2023-06-04,144774358,552087891
13,347,1685889092,2023-06-04,158716128,552087891
14,347,1685889092,2023-06-04,201610217,552087891
15,488,1685889092,2023-06-04,289011051,552087891
16,494,1685889092,2023-06-04,274046784,552087891
17,29,1685889097,2023-06-04,276511428,552087891
18,29,1685889116,2023-06-04,22305191,552087891
19,281,1685889142,2023-06-04,148914262,552087891
20,73,1685889157,2023-06-04,122334309,552087891
21,29,1685889184,2023-06-04,118587470,552087891
22,29,1685889184,2023-06-04,123341885,552087891
23,29,1685889184,2023-06-04,239845970,552087891
24,29,1685889184,2023-06-04,285722654,552087891
25,35,1685889184,2023-06-04,212223715,552087891
26,35,1685889184,2023-06-04,81697149,552087891
27,71,1685889184,2023-06-04,288567338,552087891
28,129,1685889184,2023-06-04,235090920,552087891
29,488,1685889184,2023-06-04,284417139,552087891
30,488,1685889184,2023-06-04,289011051,552087891
31,29,1685889208,2023-06-04,131810575,552087891
32,29,1685889239,2023-06-04,152088833,552087891
33,1,1685889267,2023-06-04,286734248,552087891
34,29,1685889267,2023-06-04,158725148,552087891
35,29,1685889267,2023-06-04,243888515,552087891
36,29,1685889267,2023-06-04,89083450,552087891
37,29,1685889267,2023-06-04,89950873,552087891
38,35,1685889267,2023-06-04,224717737,552087891
39,35,1685889267,2023-06-04,78681374,552087891
40,73,1685889267,2023-06-04,202383233,552087891
41,73,1685889267,2023-06-04,28907423,552087891
42,206,1685889267,2023-06-04,218166950,552087891
43,283,1685889267,2023-06-04,152790865,552087891
44,283,1685889267,2023-06-04,287996890,552087891
45,29,1685932666,2023-06-04,170237499,552087891
