id,pred_job,unix_time,date,job_id,geek_id
0,11,1685796393,2023-06-03,283107063,535971956
1,26,1685796393,2023-06-03,34582610,535971956
2,29,1685796393,2023-06-03,272698412,535971956
3,70,1685796393,2023-06-03,234492939,535971956
4,71,1685796393,2023-06-03,96916201,535971956
5,166,1685796393,2023-06-03,212692141,535971956
6,380,1685796393,2023-06-03,213388923,535971956
7,11,1685796611,2023-06-03,36729008,535971956
8,26,1685796611,2023-06-03,158513184,535971956
9,26,1685796611,2023-06-03,244856922,535971956
10,29,1685796611,2023-06-03,286345220,535971956
11,34,1685796611,2023-06-03,223262905,535971956
12,55,1685796611,2023-06-03,157995802,535971956
13,110,1685796611,2023-06-03,225053641,535971956
14,136,1685796611,2023-06-03,219117744,535971956
15,211,1685796611,2023-06-03,259725810,535971956
16,268,1685796611,2023-06-03,32897111,535971956
17,7,1685796653,2023-06-03,239702616,535971956
18,7,1685796653,2023-06-03,288303705,535971956
19,13,1685796653,2023-06-03,256669318,535971956
20,13,1685796653,2023-06-03,264106063,535971956
21,26,1685796653,2023-06-03,160911037,535971956
22,26,1685796653,2023-06-03,254267329,535971956
23,26,1685796653,2023-06-03,98822404,535971956
24,28,1685796653,2023-06-03,275977035,535971956
25,73,1685796653,2023-06-03,254957695,535971956
26,79,1685796653,2023-06-03,106683364,535971956
27,212,1685796653,2023-06-03,113000241,535971956
28,7,1685796701,2023-06-03,202691152,535971956
29,16,1685796701,2023-06-03,265953295,535971956
30,26,1685796701,2023-06-03,253826200,535971956
31,26,1685796701,2023-06-03,269874025,535971956
32,34,1685796701,2023-06-03,161449825,535971956
33,73,1685796701,2023-06-03,254957695,535971956
34,73,1685796701,2023-06-03,275040983,535971956
35,110,1685796701,2023-06-03,200743454,535971956
36,298,1685796701,2023-06-03,131181759,535971956
37,347,1685796701,2023-06-03,115234164,535971956
38,380,1685796701,2023-06-03,213388923,535971956
39,399,1685796701,2023-06-03,240274234,535971956
