id,pred_job,unix_time,date,job_id,geek_id
0,1,1685876782,2023-06-04,261314478,64832418
1,1,1685876782,2023-06-04,275444436,64832418
2,11,1685876782,2023-06-04,277674985,64832418
3,29,1685876782,2023-06-04,175612047,64832418
4,29,1685876782,2023-06-04,285192888,64832418
5,73,1685876782,2023-06-04,200624199,64832418
6,73,1685876782,2023-06-04,277683903,64832418
7,166,1685876782,2023-06-04,281431449,64832418
8,181,1685876782,2023-06-04,245660319,64832418
9,181,1685876782,2023-06-04,285197004,64832418
10,234,1685876782,2023-06-04,278952050,64832418
11,347,1685876782,2023-06-04,276205120,64832418
12,166,1685876784,2023-06-04,288338284,64832418
13,1,1685876966,2023-06-04,256354816,64832418
14,11,1685876966,2023-06-04,196881362,64832418
15,29,1685876966,2023-06-04,275453829,64832418
16,29,1685876966,2023-06-04,285192888,64832418
17,29,1685876966,2023-06-04,286718781,64832418
18,35,1685876966,2023-06-04,272786909,64832418
19,58,1685876966,2023-06-04,274506079,64832418
20,165,1685876966,2023-06-04,261709720,64832418
21,181,1685876966,2023-06-04,184620444,64832418
22,181,1685876966,2023-06-04,278175521,64832418
23,215,1685876966,2023-06-04,232068290,64832418
24,259,1685876966,2023-06-04,148916634,64832418
25,283,1685876966,2023-06-04,107566687,64832418
26,467,1685876966,2023-06-04,263630704,64832418
27,1,1685877933,2023-06-04,152626488,64832418
28,1,1685877933,2023-06-04,283818170,64832418
29,1,1685877933,2023-06-04,289011576,64832418
30,29,1685877933,2023-06-04,110416399,64832418
31,29,1685877933,2023-06-04,152971583,64832418
32,29,1685877933,2023-06-04,217952071,64832418
33,29,1685877933,2023-06-04,236722138,64832418
34,29,1685877933,2023-06-04,252211714,64832418
35,73,1685877933,2023-06-04,36800134,64832418
36,283,1685877933,2023-06-04,276640654,64832418
37,488,1685877933,2023-06-04,274873953,64832418
38,488,1685877933,2023-06-04,278751163,64832418
39,1,1685878212,2023-06-04,286215463,64832418
40,29,1685878212,2023-06-04,120575757,64832418
41,29,1685878212,2023-06-04,152971583,64832418
42,29,1685878212,2023-06-04,197787041,64832418
43,29,1685878212,2023-06-04,221996427,64832418
44,29,1685878212,2023-06-04,237872598,64832418
45,29,1685878212,2023-06-04,243073062,64832418
46,29,1685878212,2023-06-04,281982393,64832418
47,29,1685878212,2023-06-04,283303437,64832418
48,29,1685878212,2023-06-04,284705320,64832418
49,73,1685878212,2023-06-04,254136505,64832418
50,73,1685878212,2023-06-04,278825635,64832418
51,181,1685878212,2023-06-04,253118663,64832418
52,1,1685878493,2023-06-04,279918711,64832418
53,29,1685878493,2023-06-04,230698178,64832418
54,29,1685878493,2023-06-04,266145819,64832418
55,29,1685878493,2023-06-04,288868937,64832418
56,73,1685878493,2023-06-04,284856869,64832418
57,181,1685878493,2023-06-04,63822366,64832418
58,433,1685878493,2023-06-04,283872454,64832418
59,1,1685878602,2023-06-04,282943565,64832418
60,1,1685878602,2023-06-04,284402818,64832418
61,1,1685878602,2023-06-04,288333023,64832418
62,29,1685878602,2023-06-04,259095349,64832418
63,35,1685878602,2023-06-04,187569973,64832418
64,35,1685878602,2023-06-04,269161238,64832418
65,116,1685878602,2023-06-04,282393445,64832418
66,234,1685878602,2023-06-04,278952050,64832418
67,259,1685878612,2023-06-04,86427481,64832418
68,217,1685878655,2023-06-04,278419671,64832418
69,347,1685878659,2023-06-04,280807355,64832418
70,1,1685878688,2023-06-04,275444436,64832418
71,29,1685878688,2023-06-04,172707878,64832418
72,35,1685878688,2023-06-04,191920526,64832418
73,35,1685878688,2023-06-04,236709538,64832418
74,35,1685878688,2023-06-04,266482187,64832418
75,35,1685878688,2023-06-04,281241586,64832418
76,35,1685878688,2023-06-04,284527329,64832418
77,165,1685878688,2023-06-04,261709720,64832418
78,181,1685878688,2023-06-04,256759235,64832418
79,259,1685878688,2023-06-04,271452719,64832418
80,270,1685878688,2023-06-04,288156229,64832418
81,347,1685878688,2023-06-04,253015580,64832418
82,390,1685878688,2023-06-04,280848360,64832418
83,29,1685878707,2023-06-04,276126518,64832418
84,347,1685878716,2023-06-04,277136781,64832418
85,380,1685878732,2023-06-04,283868207,64832418
86,281,1685878801,2023-06-04,286816753,64832418
87,347,1685879361,2023-06-04,186471733,64832418
88,380,1685879379,2023-06-04,285731338,64832418
89,192,1685879392,2023-06-04,280037899,64832418
90,347,1685879401,2023-06-04,289096935,64832418
91,259,1685879479,2023-06-04,193061885,64832418
92,26,1685883677,2023-06-04,273664057,64832418
93,29,1685883677,2023-06-04,275453829,64832418
94,35,1685883677,2023-06-04,228770276,64832418
95,35,1685883677,2023-06-04,283341305,64832418
96,192,1685883677,2023-06-04,167774981,64832418
97,380,1685883677,2023-06-04,285731338,64832418
98,451,1685883677,2023-06-04,228976599,64832418
99,488,1685883677,2023-06-04,270253165,64832418
100,1,1685884550,2023-06-04,282943565,64832418
101,29,1685884550,2023-06-04,274360402,64832418
102,87,1685884550,2023-06-04,285320056,64832418
103,87,1685884550,2023-06-04,287945532,64832418
104,347,1685884550,2023-06-04,100920223,64832418
105,347,1685884550,2023-06-04,269914608,64832418
106,347,1685884550,2023-06-04,274411186,64832418
107,380,1685884550,2023-06-04,273662075,64832418
108,29,1685923178,2023-06-04,285676077,64832418
109,29,1685929563,2023-06-04,287987651,64832418
