id,pred_job,unix_time,date,job_id,geek_id
0,1,1685843414,2023-06-04,272171145,55267189
1,1,1685843414,2023-06-04,284749762,55267189
2,5,1685843414,2023-06-04,286954463,55267189
3,29,1685843414,2023-06-04,159734932,55267189
4,35,1685843414,2023-06-04,274576778,55267189
5,35,1685843414,2023-06-04,281084002,55267189
6,154,1685843414,2023-06-04,266859867,55267189
7,154,1685843414,2023-06-04,287385105,55267189
8,241,1685843414,2023-06-04,237972037,55267189
9,1,1685843505,2023-06-04,284684583,55267189
10,5,1685843505,2023-06-04,288118516,55267189
11,29,1685843505,2023-06-04,287706439,55267189
12,34,1685843505,2023-06-04,268464063,55267189
13,238,1685843505,2023-06-04,280867504,55267189
14,268,1685843505,2023-06-04,165692423,55267189
15,137,1685843551,2023-06-04,288795683,55267189
16,1,1685843570,2023-06-04,272171145,55267189
17,5,1685843570,2023-06-04,256902842,55267189
18,5,1685843570,2023-06-04,287312073,55267189
19,5,1685843570,2023-06-04,287699767,55267189
20,29,1685843570,2023-06-04,276334952,55267189
21,29,1685843570,2023-06-04,284299896,55267189
22,181,1685843570,2023-06-04,168146901,55267189
23,238,1685843570,2023-06-04,280867504,55267189
24,241,1685843570,2023-06-04,251936473,55267189
25,241,1685843570,2023-06-04,282864188,55267189
26,5,1685843581,2023-06-04,269851836,55267189
27,29,1685843581,2023-06-04,274008027,55267189
28,29,1685843581,2023-06-04,284067196,55267189
29,347,1685843581,2023-06-04,284303057,55267189
30,380,1685843581,2023-06-04,258539627,55267189
31,5,1685844071,2023-06-04,258402808,55267189
32,5,1685844071,2023-06-04,283143941,55267189
33,29,1685844071,2023-06-04,256787967,55267189
34,29,1685844071,2023-06-04,281209573,55267189
35,35,1685844071,2023-06-04,260156135,55267189
36,59,1685844071,2023-06-04,260176526,55267189
37,87,1685844071,2023-06-04,258744022,55267189
38,268,1685844071,2023-06-04,165692423,55267189
