id,pred_job,unix_time,date,job_id,geek_id
0,29,1685880497,2023-06-04,251977812,39100750
1,29,1685880497,2023-06-04,276089933,39100750
2,29,1685880497,2023-06-04,289063842,39100750
3,35,1685880497,2023-06-04,279279670,39100750
4,35,1685880497,2023-06-04,287253002,39100750
5,58,1685880497,2023-06-04,251452277,39100750
6,60,1685880497,2023-06-04,285007438,39100750
7,110,1685880497,2023-06-04,283468547,39100750
8,110,1685880497,2023-06-04,286724228,39100750
9,209,1685880497,2023-06-04,279203677,39100750
10,283,1685880497,2023-06-04,286362509,39100750
11,357,1685880497,2023-06-04,282349654,39100750
12,364,1685880497,2023-06-04,194087421,39100750
13,347,1685880522,2023-06-04,283775044,39100750
14,11,1685880636,2023-06-04,286848826,39100750
15,29,1685880636,2023-06-04,273136516,39100750
16,73,1685880636,2023-06-04,280434005,39100750
17,110,1685880636,2023-06-04,283468547,39100750
18,192,1685880636,2023-06-04,243621693,39100750
19,238,1685880636,2023-06-04,288299527,39100750
20,283,1685880636,2023-06-04,259762455,39100750
21,338,1685880636,2023-06-04,277045420,39100750
22,414,1685880636,2023-06-04,276857316,39100750
23,493,1685880636,2023-06-04,283438615,39100750
24,87,1685880678,2023-06-04,257726167,39100750
25,11,1685880766,2023-06-04,286848826,39100750
26,29,1685880766,2023-06-04,263941679,39100750
27,29,1685880766,2023-06-04,273037428,39100750
28,29,1685880766,2023-06-04,275538041,39100750
29,29,1685880766,2023-06-04,285687226,39100750
30,35,1685880766,2023-06-04,286773752,39100750
31,58,1685880766,2023-06-04,251452277,39100750
32,105,1685880766,2023-06-04,278326679,39100750
33,105,1685880766,2023-06-04,280242940,39100750
34,181,1685880766,2023-06-04,265461664,39100750
35,206,1685880766,2023-06-04,219549761,39100750
36,238,1685880766,2023-06-04,254843697,39100750
37,283,1685880766,2023-06-04,255959972,39100750
38,397,1685880766,2023-06-04,259573504,39100750
39,4,1685880776,2023-06-04,257240431,39100750
