id,pred_job,unix_time,date,job_id,geek_id
0,26,1685767541,2023-06-03,285684769,505564333
1,26,1685767541,2023-06-03,286582879,505564333
2,29,1685767541,2023-06-03,285283273,505564333
3,73,1685767541,2023-06-03,289065761,505564333
4,87,1685767541,2023-06-03,263244593,505564333
5,181,1685767541,2023-06-03,250319767,505564333
6,181,1685767541,2023-06-03,288592827,505564333
7,258,1685767541,2023-06-03,256482400,505564333
8,283,1685767541,2023-06-03,275832507,505564333
9,283,1685767541,2023-06-03,288343987,505564333
10,347,1685767541,2023-06-03,238034419,505564333
11,35,1685848898,2023-06-04,127851360,505564333
12,29,1685874732,2023-06-04,161980706,505564333
13,29,1685874732,2023-06-04,214589509,505564333
14,29,1685874732,2023-06-04,277256848,505564333
15,29,1685874732,2023-06-04,288609530,505564333
16,267,1685874732,2023-06-04,162536953,505564333
17,281,1685874732,2023-06-04,287746377,505564333
18,331,1685874732,2023-06-04,283355930,505564333
19,155,1685874737,2023-06-04,289289947,505564333
20,29,1685874796,2023-06-04,201642444,505564333
21,1,1685874833,2023-06-04,200844526,505564333
22,1,1685874833,2023-06-04,277901490,505564333
23,1,1685874833,2023-06-04,280458569,505564333
24,26,1685874833,2023-06-04,169388028,505564333
25,26,1685874833,2023-06-04,281113249,505564333
26,87,1685874833,2023-06-04,288613431,505564333
27,181,1685874833,2023-06-04,241814341,505564333
28,181,1685874833,2023-06-04,247689289,505564333
29,202,1685874833,2023-06-04,284475128,505564333
30,228,1685874833,2023-06-04,183230964,505564333
31,123,1685874916,2023-06-04,287505191,505564333
32,43,1685874971,2023-06-04,284354358,505564333
33,155,1685875005,2023-06-04,289291761,505564333
34,29,1685875042,2023-06-04,204908611,505564333
35,35,1685875054,2023-06-04,161276350,505564333
36,11,1685875068,2023-06-04,277853424,505564333
37,29,1685875068,2023-06-04,170944220,505564333
38,29,1685875068,2023-06-04,17897919,505564333
39,29,1685875068,2023-06-04,199875302,505564333
40,29,1685875068,2023-06-04,204689115,505564333
41,35,1685875068,2023-06-04,231696639,505564333
42,35,1685875068,2023-06-04,265716222,505564333
43,73,1685875068,2023-06-04,277903681,505564333
44,155,1685875068,2023-06-04,57799304,505564333
45,181,1685875068,2023-06-04,276050009,505564333
46,181,1685875068,2023-06-04,277787965,505564333
47,192,1685875068,2023-06-04,217538741,505564333
48,259,1685875068,2023-06-04,165869607,505564333
49,283,1685875068,2023-06-04,72474757,505564333
50,380,1685875068,2023-06-04,274950063,505564333
51,488,1685875068,2023-06-04,189033034,505564333
52,488,1685875068,2023-06-04,45036781,505564333
53,380,1685875102,2023-06-04,212922301,505564333
54,380,1685875111,2023-06-04,199113652,505564333
55,35,1685875182,2023-06-04,198384404,505564333
56,11,1685875196,2023-06-04,274235412,505564333
57,26,1685875196,2023-06-04,227801716,505564333
58,29,1685875196,2023-06-04,106919991,505564333
59,29,1685875196,2023-06-04,173617640,505564333
60,29,1685875196,2023-06-04,190488305,505564333
61,29,1685875196,2023-06-04,217785755,505564333
62,29,1685875196,2023-06-04,265113418,505564333
63,29,1685875196,2023-06-04,279858646,505564333
64,35,1685875196,2023-06-04,61308279,505564333
65,70,1685875196,2023-06-04,272916631,505564333
66,166,1685875196,2023-06-04,289035289,505564333
67,181,1685875196,2023-06-04,230415479,505564333
68,181,1685875196,2023-06-04,282923195,505564333
69,268,1685875196,2023-06-04,190953576,505564333
70,281,1685875196,2023-06-04,273179119,505564333
71,1,1685875294,2023-06-04,286673813,505564333
72,11,1685875294,2023-06-04,285804675,505564333
73,29,1685875294,2023-06-04,169668112,505564333
74,29,1685875294,2023-06-04,216767583,505564333
75,29,1685875294,2023-06-04,64190087,505564333
76,35,1685875294,2023-06-04,119140910,505564333
77,35,1685875294,2023-06-04,248102384,505564333
